question_id,title,proposed_target_version,confiance,raisonnement,error
719,"When creating a new survey in Odoo, which of the following is not provided as a predefined survey type?",,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB576kvxrcJWwNgmuY4r'}"
720,Which field on a survey form is used to restrict participation to specific individuals or groups?,both,moyenne,"Les extraits de documentation v18 et v19 fournis ne mentionnent pas explicitement le champ 'Restricted to' sur le formulaire de sondage, mais ce champ existe dans les deux versions d'Odoo pour restreindre l'accès aux sondages. Aucune différence entre v18 et v19 n'est détectable dans la documentation fournie concernant ce champ spécifique.",
721,Which of the following is a predefined survey type in Odoo designed specifically for hiring purposes?,both,moyenne,"La documentation v18 et v19 fournie ne mentionne pas explicitement un type de survey 'Recruitment', mais cette fonctionnalité est liée à l'intégration entre le module Recruitment et Surveys, qui existe dans les deux versions. La question porte sur un concept fondamental d'Odoo (survey type prédéfini pour le recrutement) qui n'a pas changé entre v18 et v19 selon les extraits disponibles.",
722,"After customizing a template in Email Marketing, how can you save that template for future use?",,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB5AE7HgtwRGKTrZ1td6'}"
723,Which of the following is NOT a valid Marketing Automation activity trigger in Odoo?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB5BDvttzjSvzCzLTew9'}"
724,How can a lead be generated directly from a comment on a post in Odoo Social Marketing?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB5BySYDHepdgepxRGiq'}"
725,What occurs when an event registration satisfies multiple Lead Generation rules in the system?,both,moyenne,"La question porte sur le comportement des règles de génération de leads dans le contexte des inscriptions à des événements, une fonctionnalité Events/CRM présente dans les deux versions. Les documents fournis ne couvrent pas directement ce sujet spécifique, mais rien n'indique que ce comportement a changé entre v18 et v19. La logique 'toutes les règles correspondantes se déclenchent' est un comportement fondamental qui semble stable entre les versions.",
726,"In the Email Marketing application, which two reporting pages are available for analyzing campaigns?",both,moyenne,"Les deux versions (v18 et v19) présentent une structure identique pour la section 'Analyze metrics' dans Email Marketing, avec les mêmes sous-sections 'Mass mailing analysis' et 'Deliverability issues'. Les chunks de documentation ne montrent pas de différence entre v18 et v19 pour les pages de reporting disponibles, suggérant que la fonctionnalité est identique dans les deux versions.",
728,"Can an opt-out link be added to SMS Marketing messages, and if so, where can it be configured?",,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB5FNWh5Zn6wjPxbAGMU'}"
729,Can the same mailing list be used for both email and SMS marketing mailings in Odoo?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB5G18bp6n9jjPvvB5YA'}"
730,"On an Odoo Event website, where does the 'Exhibitors' link redirect users?",,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB5HD4yJi33b7A6z5Bae'}"
731,What is the purpose of the 'Preview Text' field in Odoo?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB5HmwQNv9WEf6dMnY4M'}"
732,What happens when a live session (track) concludes during a virtual event?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB5J7NwiaW5uhkGKamvD'}"
733,What occurs when no ticket(s) are configured for an event?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB5JwJW3ED7GvMTED79F'}"
